666736	You can't fix particular threshold value for RMSE. We have to look at comparison of RMSE of both test and train datasets. If your model is good then your RMSE of test data is quite simillar to train dataset. Otherwise below conditions met. RMSE of test > RMSE of train => OVER FITTING of the data. RMSE of test < RMSE of train => UNDER FITTING of the data.
674604	We need to assume only that There exists an index $t$ for which $\operatorname{Var}(X_{t})$ is finite. $\sigma^2 = \sigma^2_w$ is nonzero. The independence of $X_{t-1}$ and $w_t$ gives $$\operatorname{Var}(X_t) = \operatorname{Var}(X_{t-1}+w_t)=\operatorname{Var}(X_{t-1}) + \operatorname{Var}(w_t) = \operatorname{Var}(X_{t-1}) + \sigma^2.$$ Comparing the left and right sides in light of $(2)$ shows $\operatorname{Var}(X_{t-1})\ne \operatorname{Var}(X_{t}).$ (Assumption $(1)$ makes this a meaningful statement about finite numbers.) Consequently $(X_t)$ cannot be stationary--which, among other things, implies every $X_t$ has the same distribution--because it's not even second-order stationary.
683560	The answer to your question is "yes" within the context of the particular nonparametric framework that I describe below. Bayesian density "estimation" can understood as computing a predictive distribution for a "future" observation $y_{n+1}$ based on a collection of observations $y_{1:n} = (y_1,\ldots,y_n)$. Suppose the observations are conditionally independent: \begin{equation} p(y_{1:n+1}|\psi) = \prod_{i=1}^{n+1} p(y_i|\psi) \end{equation} for some $p(y_i|\psi)$ where $\psi$ is a parameter (vector). The predictive distribution can be expressed as follows: \begin{equation}\tag{1} p(y_{n+1}|y_{1:n}) = \int p(y_{n+1}|\psi)\,p(\psi|y_{1:n})\,d\psi , \end{equation} where $p(\psi|y_{1:n})$ is the posterior distribution for $\psi$. Equation (1) applies to both parametric and nonparametric models. The form of $p(y_i|\psi)$ determines the type of model. I'll begin with a nonparametric model and then show how it specializes to a parametric model. The nonparametric approach presented here involves an infinite mixture. As a preliminary, let $\psi = (w,\theta)$, where $w = (w_1, w_2, \ldots)$ is an infinite collection of nonnegative weights that sum to one and $\theta = (\theta_1, \theta_2, \ldots)$ is a corresponding infinite collection of component parameters. Now let \begin{equation} p(y_i|\psi) = \sum_{c=1}^\infty w_c \, f(y_i|\theta_c) , \end{equation} where $f(y_i|\theta_c)$ is a parametric distribution (sometimes called the kernel in this context) where \begin{equation} \int f(y_i|\theta_c)\,dy_i = 1 . \end{equation} The prior for $\psi$ is given by \begin{align} w|\alpha &\sim \textsf{Stick}(\alpha) \\ \theta_c &\stackrel{\text{iid}}{\sim} H , \end{align} where $\alpha$ is called the concentration parameter and $H$ is called the base distribution. The stick-breaking distribution for the weights is characterized by \begin{equation} w_c = v_c \prod_{s=1}^{c-1} (1-v_s) , \qquad\text{where $v_c \stackrel{\text{iid}}{\sim} \textsf{Beta}(1,\alpha)$} . \end{equation} In order to implement the model, one must specify the kernel and the base distribution. It is convenient --- but not necessary --- to make $H$ be the conjugate prior for $f$. For example, we could have \begin{equation} f(y_i|\theta_c) = \textsf{N}(y_i|\mu_c,\sigma_c^2) , \end{equation} where $\theta_c = (\mu_c,\sigma_c^2)$. In this case, $H$ could be the conjugate normal-inverse-gamma distribution for $(\mu_c,\sigma_c^2)$. A parametric can be seen as a special limiting case. Note that $E[w_1|\alpha] = (1+\alpha)^{-1}$. Therefore, in the limit as $\alpha \to 0$ the distribution for $w_1$ collapses to a point mass at one and the model reduces to a parametric model: \begin{equation} \lim_{\alpha\to 1}\ p(y_i|\psi) = f(y_i|\theta_1) , \end{equation} where $\theta_1 \sim H$. As it stands, the nonparametric model is a Dirichlet Process Mixture (DPM) model. It will prove useful to generalize it slightly by putting a prior on the concentration parameter so that \begin{equation} p(\psi,\alpha) = p(\theta)\,p(w|\alpha)\,p(\alpha) . \end{equation} This will allow the data to help determine the value for $\alpha$. In addition, we will obtain the posterior distribution: \begin{equation} p(\psi,\alpha|y_{1:n}) \end{equation} The predictive distribution $p(y_{n+1}|y_{1:n})$ depends only on the marginal posterior $p(\psi|y_{1:n})$. We can use the marginal posterior for the concentration parameter $p(\alpha|y_{1:n})$ to help make a comparison between the parametric model (the restricted model) and the nonparametric model (the unrestricted model). Let $M_0$ denote the model subject to the restriction $\alpha = 0$ and let $M_1$ denote the unrestricted model. ($M_0$ and $M_1$ are just model labels and do not signify "null" and "alternative" models or hypotheses.) Bayes rule says \begin{equation} p(\alpha|y_{1:n}) = \frac{p(y_{1:n}|\alpha)\,p(\alpha)}{p(y_{1:n})} , \end{equation} where \begin{equation} p(y_{1:n}|\alpha) = \int p(y_{1:n}|\psi)\,p(\psi,\alpha)\,d\psi \end{equation} and \begin{equation} p(y_{1:n}) = \int p(y_{1:n}|\alpha)\,p(\alpha)\,d\alpha . \end{equation} Rearranging Bayes rule produces \begin{equation}\tag{2} \frac{p(\alpha|y_{1:n})}{p(\alpha)} = \frac{p(y_{1:n}|\alpha)}{p(y_{1:n})} . \end{equation} Equation (2) holds for all values of $\alpha$, including $\alpha = 0$ (at least in a limiting sense). Therefore we have \begin{equation}\tag{3} \frac{p(\alpha=0|y_{1:n})}{p(\alpha=0)} = \frac{p(y_{1:n}|\alpha=0)}{p(y_{1:n})} . \end{equation} The left-hand side of (3) is called the Savage--Dickey density ratio. It is the ratio of the posterior density for $\alpha$ evaluated at $\alpha = 0$ to the prior density evaluated at the same place. The right-hand side of (3) is the Bayes factor in favor of the restricted model relative to the unrestricted model. In other words, by examining what happens to the density of $\alpha$ at zero, we can see whether and how much the data favor the restriction. You should be aware that many Bayesian practitioners frown on model comparison of this sort, which amounts to a sharpe hypothesis test (because $\alpha = 0$ occupies a set of measure zero in $[0,\infty)$). They correctly note that the Bayes factor in favor of the restriction can be extremely sensitive to the prior for the concentration parameter, $p(\alpha)$. This sensitivity may increase with the sample size $n$. The reason is that the posterior density near $\alpha = 0$ may become less sensitive to the prior as the sample size increases. The upshot is that one should be thoughtful about the comparison. [BTW, unless I have a reason to deviate, my preferred prior for $\alpha$ is $p(\alpha) = (1+\alpha)^{-2}$. The median of this distribution is one and the mean is infinite.] As a final comment, let me note that I have not touched on how to estimate the DPM. There are a number of ways to do this. My preferred approach is to convert the infinite sum into a finite sum where $m$ is the upper bound ($m$ should be large enough so that there are alway a number of "empty" components). The prior for $w$ then using the truncated stick-breaking prior, which sets $v_m = 1$. In addition, as is typical with mixture models, it is convenient to introduce latent classification variables, $z_{1:n}$, where $z_i = c$ indicates observation $i$ is classified with cluster $c$. In this form the model is quite standard. See for example Bayesian Data Analysis (3rd edition) by Gelman et al.
694369	You're misunderstanding what accuracy, in the sense Keras implements, measures. Accuracy measures the proportion of samples correctly predicted, such as allocating images into classes (e.g. "dog," "cat," or "fish"). In your problem, you're not trying to infer class membership, you just want the predictions to be close to the true values. It's not surprising that accuracy is poor, because accuracy doesn't measure anything relevant about this problem.
696000	Personally I like the RMSE / standard deviation approach. Range is misleading, you could have a skewed distribution or outliers, whereas standard deviation takes care of this. Similarly, RMSE / mean is totally wrong - what if your mean is zero? However, this does not help to tell you whether you have a good model or not. This challenge is similar to working with binary classifications and asking "is my Gini of 80% good". That depends. Maybe by doing some additional tuning or feature engineering, you could have built a better model that gave you a Gini of 90% (and still validates against the test sample). It also depends on the use case and industry. If you were developing a behaviour credit score, then a Gini of 80% is "pretty good". But if you are developing a new application credit score (which inherently has access to less data) then a Gini of 60% is pretty good. I guess when it comes to whether your model's RMSE / std dev "score" is good or not, you need to develop your own intuition by applying this and learning from many different use cases.
702374	The simplest and probably the most robust solution would be to just use the ModelCheckpoint callback with save_best_only=True and implement the halting separately depending on... well, whatever you need, really. For a program running in CLI, you don't really need anything special, just throw a KeyboardInterrupt with Ctrl+C. Anything more fanciful, well, that depends on what you have in mind; one way or another you'll need to have something listening to I/O events asynchronously or after each epoch - but that part of the question is probably better suited for StackOverflow.
729325	Looking at the courses there appears to be a one-year taught MSc and a one-year MSc by research. The two-year MPhil while described as a research degree, has a one-year taught component. It seems to me that the MPhil is just the two MSc courses combined. The programme description says: The first year of MPhil studies is probationary. suggesting to me that if you do not do well enough on the taught component that you cannot progress to the research part. I would say that taking classes is less "academic" than doing research and therefore the MPhil is less "academic". I would also think that the MSc by research has the highest admission standards and therefore is more prestigious For getting into a PhD program you need to prove you can do research. Graduate level course work often helps in doing research. If you already have the fundamental skills that you would be learning in the taught components, there is no big benefit to taking more courses. Similar with research experience. If you are lacking both the MPhil might be the way to, but if you are lacking only one chose the appropriate MSc. As for entry requirements, it is probably best to contact the department and ask them. As I said above, my guess would be that the MSc by research has the highest entry requirements.
732140	In the UK it's relatively unusual to apply for an MPhil - MSc and MRes are much more common. MPhils really exist to cover failed PhD candidates. When you apply to study for a PhD in the UK, for the first 12-18 months you are placed on "probation" (even if you alread hold an MSc/MRes). After this time, a review (and mini-viva) of both your progress and quality of research is conducted and you are either "confirmed" as being a PhD candidate or are relegated to MPhil.
746808	This is a fairly generalizable question, so hopefully it will be of interest to more than just those confused between PA and paramedic. However, I will answer it with the PA/paramedic terms, since that will make the writing easier for me (and it will probably make the answer easier to read, too). I will also assume the OP is currently at least 95% certain she wants to proceed with the PA plan. Keep a double list of characteristics of the two fields. For example (I'm guessing here): paramedic -- lots of adrenaline and excitement, very rewarding when rescue or save someone's life, devastating when unsuccessful, some periods of inactivity and boredom, working with new people every day, frequent exposure to serious injuries and death, etc. These lists will probably evolve over time. Shadow a PA; shadow a paramedic. Read short stories, novels, biographies, magazine articles and blog posts by and about physician assistants, doctors and nurses. One author I like very much is Perri Klass. Spend some time visualizing your goal, in other words, picturing yourself as a physician's assistant, and remembering why you chose that goal. Remind yourself which of your strengths make you well suited to that job. Once you've got this image clear, you'll be able to pull it to the surface easily whenever you need it. Get to know some PAs and some students working toward that goal. (This is similar to 5, but slightly different) Create a buddy relationship with someone who has a similar goal to yours. For example, when I was working on adopting a baby, I had a phone buddy who was working on the same thing, and we were able to keep each other going despite various setbacks. Make some partial goals and deadlines for yourself and put them in a paper calendar that you keep on the wall. Reward yourself with a special treat when you make one of your partial deadlines or goals. Find a good mentor. Enlist the support of friends, coworkers and family.
749387	If it's not against the rules of your program or classes (which I doubt), you need to start doing your problem sets with other students. You then can still work on all questions if you feel like it, but getting pointers when stuck from someone else, then finishing in a 1-2 hour meeting with your group or fellow student, should help you tremendously. If you're lucky, you even find friends like this, and have a beer after your meeting which might be good for your psyche too. In my experience, those planning to work alone through the coursework of a STEM grad school soon notice what you just did: it's a bad idea.
766836	Generally in the UK, the MPhil is seen as a senior level research qualification just above the MRes and below the PhD - at least in computer science. I do not agree that an MPhil is necessarily a failed PhD as there can be many reasons why a candidate cannot produce a full PhD thesis ranging from company support, time and funding to personal circumstances. A PhD fail to me is someone who has done a PhD thesis and failed the PhD viva and failed to get at least major corrections or a recommendation for resubmission in 12 months. This was true in my case that I was transferred from PhD to MPhil, albeit my situation was rather difficult; I was in a PhD route for 3.5 years full time at Lancaster University and the sponsor company (a major water utility company) stopped communicating with me and my supervisor. As a result, my prototype was left untested in a real world scenario which was necessary for my PhD work as there is a requirement in producing innovative and original work. After a year of starting my PhD, I had a supervisor change resulting in a research area change resulting in a late panel 2 years down the line which didn't help either. The panel is a useful tool to know if you are being guided in the correct path and to know if you are getting along well with your supervisor as well as to see if you are producing work that is up to PhD/MPhil standard. If your work is not up to MPhil standard, they can altogether cancel your registration and you are out. I can't stress this enough; you should have your panel early in your PhD and never late. In my case, it was given late due to a supervisor change and that "I fell through the cracks of the system" and nothing could be done other than to make a formal complaint which I have already. The panel concluded that I had enough work to do a PhD and decided to change my route from PhD to MPhil on the premise that I was running out of time and no funding available for me (I only had 6 months left of funding, but due to other circumstances, this went well beyond my defence and upto summer 2017 surviving on a TA salary which was less than £5000 pa). This was compounded with fears that I might leave with nothing. They did say that if got the MPhil, then perhaps I could use this as a stepping stone to a PhD and upgrade my work. It took me 5 years to complete my "over bloated" MPhil and I decided not to pursue the PhD in my area due to difficulties with my current supervision - it is another long story. I feel I do have enough research skills to carry out research in other areas which are of interest to me. To clarify whether the MPhil has any classes: no, it doesn't. It is purely research unless you are doing a professional Doctorate which have taught components with research. The MPhil is research work done at the same quality and academic rigour of a PhD, albeit shorter in length - hence why the MPhil is seen as a higher degree than an MSc by Research. The MPhil used to be the gold standard during the 60's and 70's for lectureships until requirements increased to have a PhD under your belt. Which is considered "more academic" or "more prestigious?" From the Masters degrees, the MPhil as it is the highest Masters qualification that you can get before embarking on a PhD. I know people in my area who haven't got a PhD but have an MEng and produced academic output equivalent to that of a Professor with a PhD. Having research output and published by top ranking publishers is more prestigious in my opinion. "Which one is better for a PhD?" It depends on which subject you are studying; in computer science, you only need a BSc honours with a first class honours to enter the PhD route directly without requiring an MSc. Having an MRes or even better, an MPhil in a related area, would considerably boost your chances in succeeding. Other subjects like psychology would require an MRes to enter the PhD route depending on research areas.
767454	Mphil is an interphase between MSc and PhD. I.e above MSc but below PhD. Masters program pose more importance to thesis. Mphil is usaully research based and that case higher than MSc.
772414	I would contact the authors first, pointing them to your paper and simply asking if they are familiar with it, and indicating – with no judging/accusing comments! – that their approach is similar to your published work. Then two things might happen: They will contact the editor and he will handle it; either they will have bad luck and his decision will be to reject the paper, or simply there will be a "note added in proof". In the latter case, you'll gain a citation, too. They will neglect your e-mail, either not answering at all, or giving some vague excuses that you might feel don't lead anywhere. In such cases, write directly to the editor of the journal, pointing him to your article and emphasizing the similarities between the two and that yours was published long before their submission (and maybe noting also that your two groups haven't collaborated). An option might be to also write a short comment (I guess 1 page will be enough) to be posted on arXiv, just so that the community knows. But first contact the authors, then the editor (if necessary) – in the end it's his decision what to do with the submitted paper. I think there's only a slight chance that in the end you won't be satisfied with how the thing was handled – at least you will know to think twice before submitting to this journal again, and the community will be warned by your comment on arXiv. But don't jump too far ahead, first see how the situation will be dealt with.
779539	You can use the Zotero Style Repository and search for the term "harvard". You can preview a style by hovering over its name: Once you've found your style, right click on the "Source" link and click on "Copy Link Address". (e.g. https://www.zotero.org/styles/harvard-cite-them-right?source=1) Now in Mendeley, go to "View > Citation Style > More Styles... > Get More Styles" and copy/paste the link in the "Download Style" box (and click "Download") Then go back to the "Installed" tab and select the style you just downloaded and click "Use this Style": (You may have to restart MS Word)
783622	You would be wise to bring them up to date and apologize for your absence. If you value the collaboration then you don't want the other person to think you just gave up on it. The explanation could be minimal or not, depending on your personal relationship to the other person. "Going through a divorce" or "Time consuming personal situation". You judge, but definitely stay in the game. Also, if the situation is expected to continue, you can warn the other person that your time, but not your commitment is limited in the short term.
807095	Venus, Mars, Jupiter, and Saturn are visible with your eyes, so a telescope and magnification are not required to see them. Depending on the quality of the telescope, the magnification will show you some details. Venus - you will be able to see the phase. Mars - for several months every 26 months, you will be able to see some dark markings and a polar cap. Jupiter - you will see the cloud bands and 4 of its moons. Saturn - you will see its rings and moon Titan. Enjoy the view!
825191	A short answer for each of your questions in order: How do I describe passivity without the storage function? Passivity analysis is based around the idea of energy flowing into and out of the system. When your system is passive it means it is not generating energy, only storing it or 'passing it through'. Why is passivity useful? When dealing with nonlinear systems it can be difficult if not impossible to prove that they are stable. It is much easier to prove that they are passive, and to design controllers that ensure passivity. In what way is passivity different from stability? It is important to understand that passivity is a sufficient condition for stability, in that a system that is passive is also stable. However, not all stable systems are passive.
843298	There are multiple ways to handle time series abnormalities- If abnormalities are known, build a classification model. Use this model to detect same type of abnormalities for time series data. If abnormalities are unknown, what we have done in our organization is a combination of clustering and classification. First use LOF/K-means/Cook's distance to identify outliers. Convert entire data into classification problem as we have got 2 classes now- Outliers and normals. Now build a classification model and get rules (classification model ) to identify abnormality at run time (time series data). If abnormalities are unknown, during my research, most common way of identifying abnormalities is to build a normal model and any deviation from normal model (error) is abnormal, so in your case, you forecast your time series for next hour and then compare with actual values. If error is more than expected, something abnormal is happening. I was not able to find any direct package in Python or R to do so, as nobody knows what is really abnormal, in all the cases it has been related to outlier detection. This & this may be useful to you.
843429	The cost function is convex if its Second Order Derivative is positive semidefinite (i.e. $\geq0$ ). But this definition depends on the function with respect to which you take the derivative. This convexity changes when we are talking about Neural Networks, as in that case, our derivatives are taken with respect to the weights. Refer: Why Cross Entropy is convex, but not necessarily in neural nets and Why RMSE is convex but not necessarily in neural nets
848000	In absence of noise and if the difference of accuracy you observe is significant, the only reason I see is that, by luck, the distribution of the training data subset happens to be closer to the distribution of your validation data than the distribution of the whole training data. This should not happen with truly representative validation data (i.e. with training and validation data built by random split of a given dataset).
864136	Everyone is biased in some way. Everyone has opinions/beliefs they hold for illogical reasons. Furthermore, intelligent people tend to be better at justifying and defending such beliefs. Once you come to terms with that, it becomes easier to accept that "bad" people can have good ideas (and vice versa). Any idea or philosophy must be measured on its own merits, and, if it is sound, will stand alone regardless of the one who originally advocated it.
867322	Just to be clear from the outset, there is no instance of which I know where the Bible employs circular reasoning. There are plenty of examples of Christians misusing the Bible to employ circular reasoning (for instance the common employment of 2 Tim 3 to prove inerrancy), but in these cases it is the Christian misusing the Bible, and not a problem with the Bible itself. But you ask, if the Bible employed circular reasoning, would that discredit the Bible? Well, it would certainly not discredit the whole Bible. It might discredit the inerrantist view, however. But even this would depend on a particular reading of the reasoning. You would have to, I think, say that if an author employs circular reasoning then that implicitly affirms the view that circular reasoning should sometimes be useful and/or compelling, or something along those lines. And even then, it would have to be the case that it is not useful/compelling/etc. But as there is plenty of grey area in circular reasoning. It can be rhetorically compelling, or useful in illustrating some literary point. And there is nothing necessarily false about a circular argument. (If there were something false, then that would be the thing to cause the chief problem, not the circular reasoning.) So I think the bottom line is that, while we would have to see a particular example to know for certain, it is not obvious how circular reasoning in the Bible would discredit any part of the Bible, nor any common Christian doctrine.
868043	"Albert Camus: From the Absurd to Revolt" by John Foley http://www.amazon.com/Albert-Camus-Absurd-John-Foley/dp/0773534679 "Rethinking the Politics of Absurdity: Albert Camus, Postmodernity, and the Survival of Innocence" by Matthew H. Bowker -- ISBN: 978-0415717618, preview available on Amazon "Albert Camus and the Philosophy of the Absurd" by Avi Sagi -- ISBN: 9789042012301, preview available on Google Books I can't attest to how well these will fit your needs, but there are many sites that allow you to preview books before buying them, so you can check them out first. There are also quite a few fiction books on the topic of Absurdism: http://alangullette.com/lit/absurd/ Note: I would've posted the links to all the previews, but I don't have a high enough reputation to do that. I hope what I provided is helpful.
871148	You may find Jarvie's analysis of the normative component of Popper's 'falsificationism', cited here On Twenty-Five Years of Social Epistemology: A Way Forward Seems to me like the normative component is falsifiable, as we can discover that his suggestions make for bad science: surely he allows scientists room enough to say that a scientific theory is just bad. Not sure about the descriptive component. But anyway, his 'falsificationism' is not consistently wedded to deductive justification, so it probably doesn't matter. i.e. the weary falsificationist could merely say that it's not true that real science is such and such, but the claim is justified etc..
876678	It is hard to consider a notion of 'natural phenomenon' that does not include socially constructed phenomena. We are, after all, animals at some level. This being a distinction without a difference, it is unlikely to be the deciding factor as two whether things are going to have clean explanations. I would like to propose that what really makes the difference is 'chaos', in the mathematical sense -- the tendency of looping processes to develop complex unexpected behaviors even though the rules producing the behavior are simple. I would further propose that chaos is generally a consequence of the complexity of the interactions of feedback loops. Social construction is dense with feedback. Every agent has an agenda and multiple sources of information about each other agent. And advantage is sought on all sides by controlling or distorting the feedback that others receive. Even if those distortions are improvements (a mother making her child feel safe by masking dangers in the environment, for instance) which seek group advantages, or confer advantages on others, they add a layer of complexity onto the feedback. On the other hand, other systems, like particle interactions on a very small scale, or turbulent air flow may be just as complex at a detailed level. Every movement and distance and how that move aligns with each quantum number provides a different kind of feedback between particles, each air current moves each of the others... So it seems wiser not to elevate human beings into a special category of cause and expect just us to be the cause of all the complexity that defies clean science.
879697	Mathematics is language. All languages exist on verbal levels of our intellect. Laws of physics exist independantly of mathematics or any other form of language. Laws of physics are observable and can be expressed mathematically. EDIT 16, october 2019. Mathematics, like any language, is a system of concepts and relationships between them. All concepts exist on a mental level. For example, you can clearly perceive with your eyes the size of two circles on the picture. Your eyes see the size of circles directly, even before you express it in numbers (by using some mathematical tool). The physical laws can be described very accurately with mathematics. However, direct perception is more advanced than the language. You can clearly see the physical phenomenon without the need for any descriptions. The conclusion is that knowledge comes from direct perception.
884184	Take a look at Unlocker, it should show you what else is using the file.
885002	Unfortunately a splitter will just mirror the display on 2 monitors. You will need something like the dualhead2go devices from Matrox to do what you're talking about.
885003	You cannot split a single DVI port to two monitors. I have seen splitters on video cards (like the Dell I am on now), but it's not connected to a DVI (though it looks roughly the same size), but another style of connector to two DVI's. I do recall seeing a splitter from a DVI to two DVI's but it wasn't used for two monitors but for a monitor which required two DVI inputs.
885005	Your card has two Dual Link DVI connectors (see Wikipedia page here). However, a Dual Link DVI connector cannot output two independent displays -- it is used for driving higher-resolution monitors (2560 × 1600 as opposed to 1920 × 1200 on Single Link DVI).
885041	It is quite possible that the cables you saw were not plugging into a normal DVI port, but into a DMS-59 port (especially if you saw it on a Dell). DVI and DMS-59 look quite similar unless you look close enough, but the DMS-59 connector has in fact the equivalent of two full DVI connectors, and thus needs the split cable (you cannot directly plug a DVI cable into a DMS-59 port; it will not fit). These ports are normally used so a smaller card can be used for two DVI or VGA monitors (Dell likes using half-height cards on some models).
888337	The Offline NT Password Editor lets you reset both the password, and the account's locked out status from a liveCD. It's included in UBCD and SysRecCD if you have those, or you can download it from the site.
900090	You want to install Compiz. First enable proprietary drivers; Go to System > Administration > Hardware Drivers, then click "Activate" for any drives provided. You can then follow the Ubuntu.com compiz guide here. Use ccsm (as shown in the guide) to change all manner of compiz settings, including the alt-tab decorator.
904044	my favorite is spacemonger. 1.40 is still free. gives you a nice, colorful graphical view of what's on your drive by size.
907519	Size is the actual size of the file in bytes. Size on disk is the actual amount of space being taken up on the disk. They differ because the disk is divided into tracks and sectors, and can allocate blocks of discrete size. For a more detailed explanation, see this text which I copied from another site: We know that a disk is made up of Tracks and Sectors. In Windows that means the OS allocates space for files in "clusters" or "allocation units". The size of a cluster can vary, but typical ranges are from 512 bytes to 32K or more. For example, on my C:\ drive, the allocation unit is 4096 bytes. This means that Windows will allocate 4096 bytes for any file or portion of a file that is from 1 to 4096 bytes in length. If I have a file that is 17KB (kilo bytes), then the Size on disk would be 20.48 KB (or 20480 bytes). The calculation would be 4096 (1 allocation unit) x 5 = 20480 bytes. It takes 5 allocation units to hold a 17KB file. Another example would be if I have a file that is 2000 bytes in size. The file size on disk would be 4096 bytes. The reason is, because even though the entire file can fit inside one allocation unit, it still takes up 4096 of space (one allocation unit) on disk (only one file can use an allocation unit and cannot be shared with other files). So the size on disk is the space of all those sectors in which the file is saved. That means,usually, the size on disk is always greater than the actual size. So the actual size of a file(s) or folder(s) should always be taken from the Size value when viewing the properties window. Source: What's The Difference Between Size And Size On Disk In Windows Folder Properties.
907521	It has to do with the allocation unit sizes used on your disk when it was first formatted. Imagine you have two 2 x 10 gallon gas cans in your car. Each gas can is an allocation unit. You need to get 12 Gallons of gas, so you need to use both cans. Basically using 20 Gallons of allocated space - but only filling 12 gallons. Here is the default size for Windows XP Drive size (logical volume) Cluster size Sectors ---------------------------------------------------------- 512 MB or less 512 bytes 1 513 MB - 1,024 MB (1 GB) 1,024 bytes (1 KB) 2 1,025 MB - 2,048 MB (2 GB) 2,048 bytes (2 KB) 4 2,049 MB and larger 4,096 bytes (4 KB) 8 If you think of the Cluster size as each of your gas cans: Holding 4KB of "gas" each. But your file is 2KB then the fills size is 2K, but size on disk is 4KB
910947	I can positively say that what you want to do is indeed possible. I achieved the specified scenario by first sudo cat /dev/input/event(0,1,2..) while typing on each keyboard to ensure that they were recognized as separate devices. Then I simply applied trial-and-error, experimenting with setxkbmap -device (1-x) us. I discovered that setxkbmap -device 1 us configured both (all) keyboards, while setxkbmap -device 6 us only affected the secondary. Of relevance is perhaps that they both were connected via PS/2. This of course is not guaranteed to work for you, and doesn't even classify as a proper answer, but it confirms that it's at all possible. I don't know according to which scheme the individual keyboards are named in /dev/input, but I'm sure that the names can be specified in udev, making it possible to put the appropriate setxkbmap command in /etc/rc.local or similar.
930975	Try using AutoIt to run your batch file. It can watch for windows by title or window handle and send keystrokes/mouse clicks as needed.
951810	VIM From http://www.netlinxinc.com/index.php?option=com_content&task=view&id=45&Itemid=2: The Windows version of VIM that I am using is the Win-32 console and OLE GVIM flavor. Assuming you took the defaults during the installation of the program, you will find the VIM init file in the %DRIVE%\Program Files\Vim called _vimrc. Edit this file and add a line that looks like the following: set guifont=Lucida_Console:h10 This will use the Lucida Console font in size 10 regular. You can use other fonts, sizes and settings. The syntax is basically: set guifont=font-family:size:style Emacs Set (set-default-font "XLFD") in your .emacs file where XLFD is the X Logical Font Description. How to get that is described here: http://www.gnu.org/software/emacs/windows/Fonts-and-text-translation.html#Fonts-and-text-translation
961700	I have an iMac and HP 2009m monitor. I just installed the mini DVI cable to VGA from imac to HP monitor. I didn't have to make any change on Mac side every thing is working perfectly. On Windows 7 I was having some issue where I have the duplicate image and could really use the mouse interdependently from a monitor to the other. Here is the solution: In Windows 7: Right click your Desktop Click Screen resolution Change the appearance of your desktop Display, I choose the imac Monitor Color LCD) Resolution, 1980 8 1080 depends what urs is. Orientation: Landscape Multiple Displays: Extend these displays Click Apply Ok..Done.
977960	It is for operating systems that do not themselves support TRIM, like XP and Vista, who don't send the TRIM command. With Windows 7 windows itself sends the TRIM command every time something is deleted. If something is blocking the TRIM command (like the drive being in an RAID array) this Toolbox will not overcome that.
980506	There is pretty much no difference between turning the monitor off with the power button and letting the computer switch the monitor into sleep mode. Both operations turn off pretty much all the electronics in the monitor. Yes, going from off to on causes an increase in the internal temperature and parts expand. Going from on to off causes contraction. It is incredibly minor in modern monitors. I have had my 19" LCD on for most of the day and it is barely warm. It is far more likely you will wear the power button out before the monitor dies from the tiny amounts of expansion and contraction caused by repeatedly powering it on and off. As for your winter temperatures? I assume you have some form of heating in your property, so it won't actually get that cold inside.
984720	Manual means that the service will start only when Windows or another service needs it, or if you invoke something to start the service. You can use the command net start servicename from the command line to enable a manual service. When you reboot, the service will again be off until you restart it. Disabled, on the other hand, means that the service will stay off, regardless of whether you try to start it or not. Other services or applications which depend on the disabled service may fail. See the MSFN discussion thread on Manual vs. Disabled for more info.
984762	The only difference between manual and automatic is that in the case of automatic the operating system itself starts the service after boot up, whereas in the case of manual the service is only started when called upon by another service or program. If you have no need of the service at all, you have to disable it. Telephony seems to be one of those services that always wants to start up even when you seemingly have nothing that uses it, and the system would always complain if you disabled it. They seem to have fixed that problem in Vista, and they may have fixed it XP/SP3.
989189	A header is not made up of segments. A header always has the same size and must be complete. Otherwise, the packet could not be decoded. What you refer to as "Segment" is the whole "packet" that is later on combined with others to the TCP stream. See: Transmission Control Protocol accepts data from a data stream, 'segments' it into chunks, and adds a TCP header creating a TCP segment.
989190	The TCP header, also referred to as "segment header", and the payload, or data, or "segment data" make up the TCP segment, of varying size.
989338	The original TCP RFC is kind of fuzzy with how it uses the term "segment". In some cases, the term "segment" refers to just the current piece of the application data stream that's being transmitted, which excludes the TCP headers. For example, the TCP "Maximum Segment Size" (MSS) is the maximum size of the application data chunk in this message, not counting the TCP headers. But in other cases the term "segment" includes the whole TCP message, including the TCP headers. In fact in at least one case the spec mentions TCP segments with no application data (such as plain Acks). A single whole IP message is a "datagram". The original IP RFC refers to link-layer messages as "packets". IP datagrams can be broken into "fragments" to fit into the packet size limits on small-packet networks. The IEEE 802.3 / Ethernet link layer refers to a single contiguous physical-layer transmission as a "packet". The MAC data-link portion of the packet is called the "frame". The frame begins with the destination MAC address and ends with the Frame Check Sequence. The part of the frame that may contain an IP datagram (or fragment thereof) is called the "MAC Client Data field". So, technically, there is no such thing as a "TCP packet" or an "IP packet". Packets are terms from the layers below IP. TCP has "segments", and IP has "datagrams".
